M_over_m,T_rod_only_s,T_rod_plus_bar_s
0.9558232931726907,1.5753265826272609,1.339144457938483
0.9638554216867469,1.5753265826272609,1.3380442587756445
0.9718875502008031,1.5753265826272609,1.3369521282012498
0.9799196787148593,1.5753265826272609,1.3358679766996848
0.9879518072289156,1.5753265826272609,1.3347917160883092
0.9959839357429718,1.5753265826272609,1.3337232594925192
1.004016064257028,1.5753265826272609,1.332662521321373
1.0120481927710843,1.5753265826272609,1.3316094172437625
1.0200803212851404,1.5753265826272609,1.3305638641651192
1.0281124497991967,1.5753265826272609,1.329525780204636
1.036144578313253,1.5753265826272609,1.3284950846729981
1.0441767068273091,1.5753265826272609,1.3274716980506036
1.0522088353413654,1.5753265826272609,1.3264555419662623
1.0602409638554215,1.5753265826272609,1.3254465391763655
1.0682730923694779,1.5753265826272609,1.324444613544508
1.076305220883534,1.5753265826272609,1.3234496900215524
1.0843373493975903,1.5753265826272609,1.3224616946261314
1.0923694779116464,1.5753265826272609,1.3214805544255621
1.1004016064257027,1.5753265826272609,1.3205061975171812
1.1084337349397588,1.5753265826272609,1.319538553010073
1.1164658634538152,1.5753265826272609,1.3185775510071882
1.1244979919678715,1.5753265826272609,1.3176231225878499
1.1325301204819276,1.5753265826272609,1.3166751997906199
1.140562248995984,1.5753265826272609,1.3157337155965376
1.14859437751004,1.5753265826272609,1.3147986039127042
1.1566265060240963,1.5753265826272609,1.3138697995562132
1.1646586345381524,1.5753265826272609,1.3129472382384193
1.1726907630522088,1.5753265826272609,1.3120308565495296
1.1807228915662649,1.5753265826272609,1.3111205919435205
1.1887550200803212,1.5753265826272609,1.3102163827233615
1.1967871485943773,1.5753265826272609,1.3093181680265449
1.2048192771084336,1.5753265826272609,1.3084258878109136
1.21285140562249,1.5753265826272609,1.3075394828407774
1.220883534136546,1.5753265826272609,1.3066588946733124
1.2289156626506024,1.5753265826272609,1.3057840656452357
1.2369477911646585,1.5753265826272609,1.304914938859753
1.2449799196787148,1.5753265826272609,1.3040514581737648
1.253012048192771,1.5753265826272609,1.3031935681853335
1.2610441767068272,1.5753265826272609,1.3023412142213981
1.2690763052208833,1.5753265826272609,1.3014943423257375
1.2771084337349397,1.5753265826272609,1.3006528992471704
1.285140562248996,1.5753265826272609,1.2998168324279904
1.293172690763052,1.5753265826272609,1.298986089992629
1.3012048192771084,1.5753265826272609,1.2981606207365421
1.3092369477911645,1.5753265826272609,1.2973403741153136
1.3172690763052208,1.5753265826272609,1.2965253002339727
1.325301204819277,1.5753265826272609,1.2957153498365197
1.3333333333333333,1.5753265826272609,1.2949104742956548
1.3413654618473894,1.5753265826272609,1.2941106256027048
1.3493975903614457,1.5753265826272609,1.2933157563577447
1.3574297188755018,1.5753265826272609,1.2925258197599108
1.3654618473895581,1.5753265826272609,1.2917407695978955
1.3734939759036144,1.5753265826272609,1.2909605602406284
1.3815261044176705,1.5753265826272609,1.2901851466281302
1.3895582329317269,1.5753265826272609,1.289414484262544
1.397590361445783,1.5753265826272609,1.2886485291993324
1.4056224899598393,1.5753265826272609,1.287887238038645
1.4136546184738954,1.5753265826272609,1.287130567916843
1.4216867469879517,1.5753265826272609,1.2863784764981867
1.4297188755020078,1.5753265826272609,1.2856309219666757
1.4377510040160641,1.5753265826272609,1.2848878630180411
1.4457831325301203,1.5753265826272609,1.2841492588518895
1.4538152610441766,1.5753265826272609,1.2834150691639847
1.461847389558233,1.5753265826272609,1.2826852541386813
1.469879518072289,1.5753265826272609,1.2819597744414886
1.4779116465863453,1.5753265826272609,1.2812385912117767
1.4859437751004014,1.5753265826272609,1.2805216660556116
1.4939759036144578,1.5753265826272609,1.2798089610387242
1.5020080321285139,1.5753265826272609,1.2791004386796034
1.5100401606425702,1.5753265826272609,1.278396061942717
1.5180722891566263,1.5753265826272609,1.2776957942318528
1.5261044176706826,1.5753265826272609,1.2769995993835794
1.5341365461847387,1.5753265826272609,1.2763074416608273
1.542168674698795,1.5753265826272609,1.2756192857465782
1.5502008032128514,1.5753265826272609,1.2749350967376745
1.5582329317269075,1.5753265826272609,1.274254840138731
1.5662650602409638,1.5753265826272609,1.2735784818561617
1.57429718875502,1.5753265826272609,1.2729059881923048
1.5823293172690762,1.5753265826272609,1.2722373258396573
1.5903614457831323,1.5753265826272609,1.2715724618752053
1.5983935742971886,1.5753265826272609,1.2709113637548581
1.6064257028112447,1.5753265826272609,1.270253999307976
1.614457831325301,1.5753265826272609,1.2696003367319946
1.6224899598393572,1.5753265826272609,1.2689503445871415
1.6305220883534135,1.5753265826272609,1.268303991791246
1.6385542168674698,1.5753265826272609,1.2676612476146354
1.646586345381526,1.5753265826272609,1.2670220816751203
1.6546184738955823,1.5753265826272609,1.2663864639330675
1.6626506024096384,1.5753265826272609,1.265754364686554
1.6706827309236947,1.5753265826272609,1.2651257545666044
1.6787148594377508,1.5753265826272609,1.2645006045325107
1.686746987951807,1.5753265826272609,1.2638788858672294
1.6947791164658632,1.5753265826272609,1.2632605701728568
1.7028112449799195,1.5753265826272609,1.2626456293661805
1.7108433734939756,1.5753265826272609,1.262034035674306
1.718875502008032,1.5753265826272609,1.2614257616303557
1.7269076305220883,1.5753265826272609,1.2608207800692397
1.7349397590361444,1.5753265826272609,1.2602190641234965
1.7429718875502007,1.5753265826272609,1.2596205872192054
1.7510040160642568,1.5753265826272609,1.2590253230719617
1.7590361445783131,1.5753265826272609,1.2584332456829224
1.7670682730923692,1.5753265826272609,1.2578443293349149
1.7751004016064256,1.5753265826272609,1.2572585485886105
1.7831325301204817,1.5753265826272609,1.2566758782787588
1.791164658634538,1.5753265826272609,1.256096293510486
1.799196787148594,1.5753265826272609,1.2555197696556513
1.8072289156626504,1.5753265826272609,1.2549462823492619
1.8152610441767068,1.5753265826272609,1.2543758074859492
1.8232931726907629,1.5753265826272609,1.2538083212164985
1.8313253012048192,1.5753265826272609,1.2532437999444355
1.8393574297188753,1.5753265826272609,1.2526822203226673
1.8473895582329316,1.5753265826272609,1.2521235592501798
1.8554216867469877,1.5753265826272609,1.2515677938687824
1.863453815261044,1.5753265826272609,1.251014901559909
1.8714859437751001,1.5753265826272609,1.250464859941469
1.8795180722891565,1.5753265826272609,1.2499176468647448
1.8875502008032128,1.5753265826272609,1.2493732404113431
1.8955823293172689,1.5753265826272609,1.2488316188901913
1.9036144578313252,1.5753265826272609,1.2482927608345797
1.9116465863453813,1.5753265826272609,1.247756644999255
1.9196787148594376,1.5753265826272609,1.2472232503575522
1.9277108433734937,1.5753265826272609,1.246692556098578
1.93574297188755,1.5753265826272609,1.2461645416244322
1.9437751004016062,1.5753265826272609,1.2456391865474763
1.9518072289156625,1.5753265826272609,1.2451164706876419
1.9598393574297186,1.5753265826272609,1.2445963740697816
1.967871485943775,1.5753265826272609,1.2440788769210593
1.9759036144578312,1.5753265826272609,1.2435639596683823
1.9839357429718874,1.5753265826272609,1.243051602935871
1.9919678714859437,1.5753265826272609,1.2425417875423679
2.0,1.5753265826272609,1.2420344944989852
